SalePrice,Id,MSSubClass,MSZon4ng,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
0.326190807,793,60,6,92,9920,1,0,1,0,0,3,0,13,2,2,0,3,7,5,1996,1997,1,1,8,8,3,0,1,2,2,1,2,1,0,862,5,0,255,1117,1,0,1,0,1127,886,0,2013,1,0,2,1,3,1,2,8,0,1,2,1,1997,2,2,455,2,2,0,180,130,0,0,0,0,4,4,0,0,6,2007,0,0
0.263991112,794,20,6,76,9158,1,0,0,0,0,0,0,21,2,2,0,0,8,5,2007,2007,1,1,5,5,4,140,1,2,2,1,2,1,5,0,5,0,1496,1496,1,0,1,0,1496,0,0,1496,0,0,2,0,3,1,1,7,0,0,5,1,2007,0,2,474,2,2,0,168,130,0,0,0,0,4,4,0,0,6,2007,3,5
0.221635884,795,60,6,0,10832,1,0,1,0,0,2,0,8,2,2,0,3,7,5,1994,1996,1,1,8,8,3,0,1,2,2,1,2,3,5,0,5,0,712,712,1,0,1,0,1086,809,0,1895,0,0,2,1,3,1,1,7,0,1,2,1,1994,0,2,409,2,2,0,143,46,0,0,0,0,4,4,3,500,10,2008,0,0
0.189001528,796,60,6,70,8400,1,0,0,0,0,0,0,20,2,2,0,3,6,6,1980,1981,1,1,6,6,1,130,2,2,1,1,2,3,5,0,5,0,650,650,1,2,1,0,888,676,0,1564,0,0,2,1,3,1,2,7,0,1,2,1,1980,2,2,476,2,2,0,0,50,0,0,204,0,4,1,0,0,4,2010,0,0
0.150812387,797,20,6,71,8197,1,0,0,0,0,0,0,19,2,2,0,0,6,5,1977,1977,1,1,10,10,1,148,2,2,1,2,2,3,5,0,5,0,660,660,1,0,1,0,1285,0,0,1285,0,0,1,1,3,1,2,7,0,1,2,1,1977,1,2,528,2,2,0,138,0,0,0,0,0,4,1,0,0,4,2007,0,0
0.104291071,798,20,6,57,7677,1,0,0,0,0,0,0,12,2,2,0,0,5,5,1953,1953,1,1,14,14,3,0,2,2,1,2,2,3,2,570,5,0,203,773,1,1,1,0,773,0,0,773,0,0,1,0,2,1,2,4,0,0,5,1,1953,2,1,240,2,2,0,0,0,0,0,0,0,4,4,0,0,4,2008,0,1
0.625052076,799,60,6,104,13518,1,0,0,0,0,0,0,15,2,2,0,3,9,5,2008,2009,3,1,14,14,4,860,0,2,2,0,2,3,5,0,5,0,1926,1926,1,0,1,0,1966,1174,0,3140,0,0,3,1,4,1,0,11,0,2,1,3,2009,0,3,820,2,2,0,144,78,0,0,0,0,4,4,0,0,7,2009,3,5
0.194556312,800,50,6,60,7200,1,0,0,0,0,2,0,18,1,2,0,1,5,7,1937,1950,1,1,15,15,1,252,2,2,0,1,2,3,1,569,5,0,162,731,1,0,1,0,981,787,0,1768,1,0,1,1,3,1,1,7,0,2,2,5,1939,2,1,240,2,2,0,0,0,264,0,0,0,4,1,0,0,6,2007,0,0
0.229273712,801,60,6,79,12798,1,0,1,2,0,0,1,4,1,2,0,3,6,5,1997,1997,1,1,14,14,3,0,2,2,2,1,2,0,0,462,5,0,154,616,1,1,1,0,616,1072,0,1688,1,0,2,1,4,1,1,8,0,0,5,1,1997,1,2,603,2,2,0,403,114,185,0,0,0,4,4,3,400,5,2008,0,0
0.104152201,802,30,8,40,4800,1,0,0,0,0,0,0,9,2,2,0,0,4,7,1916,1990,1,1,8,8,3,0,2,2,1,2,2,3,4,197,5,0,999,1196,1,0,1,1,1196,0,0,1196,1,0,1,0,2,1,2,5,0,0,5,5,1957,2,2,440,2,2,0,0,0,0,0,0,0,4,4,0,0,7,2007,0,0
0.213998056,803,60,6,63,8199,1,0,0,0,0,0,0,5,2,2,0,3,7,5,2005,2005,1,1,16,16,3,0,1,2,2,1,2,1,0,648,5,0,80,728,1,0,1,0,728,728,0,1456,1,0,2,1,3,1,1,7,0,1,1,1,2005,0,2,410,2,2,0,36,18,0,0,0,0,4,4,0,0,10,2008,0,0
0.761051243,804,60,6,107,13891,1,0,0,0,0,0,0,15,2,2,0,3,9,5,2008,2009,3,1,14,14,4,424,0,2,2,0,2,0,5,0,5,0,1734,1734,1,0,1,0,1734,1088,0,2822,0,0,3,1,4,1,0,12,0,1,1,3,2009,1,3,1020,2,2,0,52,170,0,0,192,0,4,4,0,0,1,2009,3,5
0.115400639,805,20,6,75,9000,1,0,0,0,0,0,0,12,2,2,0,0,5,5,1954,1954,1,1,15,15,3,0,2,2,1,2,2,3,4,812,5,0,124,936,1,2,1,0,1128,0,0,1128,0,0,1,0,2,1,2,5,1,0,5,1,1954,2,1,286,2,2,0,0,0,0,0,0,0,4,2,0,0,6,2006,0,4
0.267712818,806,20,6,91,12274,1,0,1,0,0,1,0,21,2,2,0,0,7,5,2008,2008,1,1,14,14,4,256,1,2,2,1,2,3,5,0,5,0,1417,1417,1,0,1,0,1428,0,0,1428,0,0,2,0,3,1,0,6,0,0,5,1,2008,1,2,554,2,2,0,0,60,0,0,0,0,4,4,0,0,7,2008,3,5
0.139702819,807,80,6,75,9750,1,0,0,0,0,0,0,12,2,2,0,7,5,5,1967,1967,1,1,14,14,3,0,2,2,2,2,2,1,1,400,3,480,100,980,1,1,1,0,980,0,0,980,0,0,2,0,3,1,2,6,0,0,5,1,1967,0,1,384,2,2,0,68,0,0,0,0,0,4,4,0,0,10,2006,0,0
0.261908068,808,70,6,144,21384,1,0,0,0,0,0,0,3,2,2,0,3,5,6,1923,2004,1,1,15,15,3,0,2,2,1,2,2,0,0,1309,5,0,15,1324,1,0,1,0,1072,504,0,1576,2,0,1,1,3,1,1,6,0,1,2,1,1923,1,2,528,2,2,0,0,312,0,0,0,0,4,4,0,0,5,2009,0,0
0.173656437,809,80,6,85,13400,1,0,0,0,0,0,0,12,2,2,0,7,5,5,1966,1966,1,1,14,14,1,1047,2,2,1,2,2,1,1,516,2,128,380,1024,1,2,1,0,1086,0,0,1086,1,0,1,0,3,1,2,6,0,1,1,1,1966,1,2,484,2,2,0,0,0,0,0,0,0,4,2,0,0,6,2006,0,0
0.098736287,810,75,8,90,8100,1,0,0,0,0,2,0,17,2,2,0,5,5,5,1898,1965,3,1,0,0,3,0,2,2,2,2,2,3,5,0,5,0,849,849,1,2,0,1,1075,1063,0,2138,0,0,2,0,2,3,2,11,0,0,5,5,1910,2,2,360,3,4,2,40,156,0,0,0,0,4,1,0,0,11,2009,0,0
0.202888488,811,20,6,78,10140,1,0,0,0,0,0,0,16,2,2,0,0,6,6,1974,1999,3,1,6,6,1,99,2,2,1,2,2,3,1,663,4,377,0,1040,1,3,1,0,1309,0,0,1309,1,0,1,1,3,1,1,5,0,1,3,1,1974,1,2,484,2,2,0,265,0,0,0,0,648,3,0,0,0,1,2006,0,0
0.152201083,812,120,8,0,4438,1,0,0,0,0,0,0,5,2,2,3,0,6,5,2004,2004,1,1,14,14,1,169,1,2,2,1,2,0,0,662,5,0,186,848,1,0,1,0,848,0,0,848,1,0,1,0,1,1,1,4,0,1,1,1,2004,0,2,420,2,2,0,140,0,0,0,0,0,4,4,0,0,6,2008,8,0
0.029291765,813,20,2,66,8712,0,0,0,1,0,0,1,9,2,2,0,0,5,5,1952,1952,3,1,15,15,3,0,3,2,1,2,2,1,5,0,5,0,540,540,1,2,0,1,1044,0,0,1044,0,0,1,0,2,1,3,4,0,0,5,2,1952,2,2,504,2,2,2,0,0,0,0,0,0,4,4,3,54,6,2010,0,3
0.17080961,814,20,6,75,9750,1,0,0,0,0,0,0,12,2,2,0,0,6,6,1958,1958,1,1,8,8,1,243,2,2,1,2,2,3,3,608,5,0,834,1442,1,1,1,0,1442,0,0,1442,0,0,1,1,4,1,2,7,0,0,5,1,1958,1,1,301,2,2,0,0,0,275,0,0,0,4,4,3,500,4,2007,4,0
0.112623247,815,50,6,45,8248,1,1,0,0,0,0,0,7,2,2,0,1,5,7,1918,1950,1,1,13,13,3,0,2,2,0,2,2,3,5,0,5,0,686,686,2,1,1,0,686,564,0,1250,0,1,1,1,3,1,3,7,0,0,5,5,1955,2,1,280,2,2,1,207,0,96,0,0,0,4,4,0,0,7,2006,0,0
0.263852243,816,20,6,48,12137,1,0,2,0,0,3,0,5,2,2,0,0,7,5,1998,1998,1,1,14,14,1,442,2,2,2,1,2,3,5,0,5,0,1649,1649,1,0,1,0,1661,0,0,1661,0,0,2,0,3,1,1,6,0,0,5,1,1998,1,2,598,2,2,0,0,34,0,0,0,0,4,4,0,0,5,2010,0,0
0.141785863,817,20,6,0,11425,1,0,1,0,0,2,0,12,2,2,0,0,5,6,1954,1954,1,1,3,4,3,0,2,2,1,2,2,3,2,486,5,0,522,1008,1,1,1,0,1008,0,0,1008,0,0,1,0,2,1,2,4,0,1,1,1,1954,1,1,275,2,2,0,0,0,120,0,0,0,4,4,0,0,7,2006,0,0
0.327871129,818,20,6,0,13265,1,0,1,0,0,3,0,11,2,2,0,0,8,5,2002,2002,3,1,5,5,1,148,1,2,2,1,2,3,0,1218,5,0,350,1568,1,0,1,0,1689,0,0,1689,1,0,2,0,3,1,1,7,0,2,1,1,2002,1,3,857,2,2,0,150,59,0,0,0,0,4,4,0,0,7,2008,0,0
0.166782391,819,80,6,80,8816,1,0,0,0,0,0,0,4,2,2,0,7,6,7,1971,1971,1,1,6,6,1,80,2,2,1,2,2,1,0,504,5,0,506,1010,1,1,1,0,1052,0,0,1052,1,0,1,0,3,1,2,6,0,0,5,1,1971,2,2,440,2,2,0,0,0,0,0,0,0,4,1,0,0,6,2010,0,0
0.262602416,820,120,6,44,6371,1,0,1,0,0,0,0,15,2,2,3,0,7,5,2009,2010,1,1,14,14,4,128,1,2,2,1,2,2,0,733,5,0,625,1358,1,0,1,0,1358,0,0,1358,1,0,2,0,2,1,1,6,0,1,1,1,2010,1,2,484,2,2,0,192,35,0,0,0,0,4,4,0,0,6,2010,3,5
0.20566588,821,60,6,72,7226,1,0,1,0,0,3,0,5,2,2,0,3,7,5,2003,2003,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,798,798,1,0,1,0,798,842,0,1640,0,0,2,1,3,1,1,6,0,0,5,1,2003,1,2,595,2,2,0,0,45,0,0,0,0,4,4,0,0,6,2008,0,0
0.080683238,822,20,8,60,6000,1,2,0,1,0,0,1,17,2,2,1,0,4,4,1953,1953,1,1,8,8,3,0,3,2,1,3,2,3,5,0,5,0,936,936,1,2,0,0,936,0,0,936,0,0,1,0,2,1,2,4,2,0,5,5,1974,2,2,576,2,2,0,0,32,112,0,0,0,4,4,0,0,2,2009,0,0
0.263991112,823,60,6,0,12394,1,0,1,0,0,2,0,8,2,2,0,3,7,5,2003,2003,1,1,14,14,3,0,1,2,2,1,2,0,5,0,5,0,847,847,1,0,1,0,847,886,0,1733,0,0,2,1,3,1,1,7,0,1,1,3,2003,0,2,433,2,2,0,100,48,0,0,0,0,4,4,0,0,10,2007,0,4
0.145257603,824,50,6,60,9900,1,0,0,0,0,0,0,18,2,2,0,1,6,7,1940,1950,1,1,14,14,3,0,2,2,0,2,2,3,5,0,5,0,778,778,1,2,1,0,944,545,0,1489,0,0,2,0,3,1,2,7,0,1,1,5,1940,2,1,240,2,2,0,335,0,0,0,0,0,4,2,0,0,7,2009,0,0
0.274545202,825,20,3,81,11216,1,0,0,0,0,0,0,21,2,2,0,0,8,5,2006,2006,1,1,14,14,3,0,1,2,2,1,1,3,5,0,5,0,1489,1489,1,0,1,0,1489,0,0,1489,0,0,2,0,3,1,1,7,0,1,1,1,2006,1,2,776,2,2,0,0,140,0,0,0,0,4,4,0,0,6,2006,3,5
0.486182475,826,20,6,114,14803,1,0,0,0,0,0,0,15,4,5,0,0,10,5,2007,2008,3,1,5,5,1,816,0,2,2,0,2,1,0,1636,5,0,442,2078,1,0,1,0,2084,0,0,2084,1,0,2,0,2,1,0,7,0,1,1,1,2007,0,3,1220,2,2,0,188,45,0,0,0,0,4,4,0,0,6,2008,3,5
0.103596723,827,45,8,50,6130,1,0,0,0,0,0,0,3,2,2,0,2,5,6,1924,1950,1,1,8,8,3,0,2,2,0,2,2,3,1,784,5,0,0,784,1,1,1,0,784,0,0,784,1,0,1,0,2,1,1,5,0,0,5,6,0,3,0,0,5,5,0,0,0,116,0,0,0,4,4,0,0,5,2008,0,0
0.213998056,828,20,6,65,8529,1,0,1,0,0,0,0,20,2,2,0,0,7,5,2001,2001,1,1,14,14,3,0,1,2,2,1,2,3,0,20,5,0,1434,1454,1,0,1,0,1434,0,0,1434,0,0,2,0,3,1,1,6,0,1,2,1,2001,1,2,527,2,2,0,290,39,0,0,0,0,4,4,0,0,4,2009,0,0
0.208443272,829,60,6,0,28698,1,0,2,3,0,3,2,4,2,2,0,3,5,5,1967,1967,0,5,10,10,3,0,2,2,2,2,1,0,4,249,1,764,0,1013,1,2,1,0,1160,966,0,2126,0,1,2,1,3,1,2,7,2,0,5,1,1967,0,2,538,2,2,0,486,0,0,0,225,0,4,4,0,0,6,2009,0,1
0.156228302,830,160,3,24,2544,1,2,0,0,0,0,0,21,2,2,4,3,7,5,2005,2005,1,1,8,8,3,0,1,2,2,1,2,3,5,0,5,0,600,600,1,0,1,0,520,623,80,1223,0,0,2,1,2,1,1,4,0,0,5,5,2005,1,2,480,2,2,0,0,166,0,0,0,0,4,4,0,0,7,2006,0,0
0.182058047,831,20,6,80,11900,1,0,1,0,0,2,0,12,2,2,0,0,6,5,1957,1957,1,1,6,6,1,387,2,2,1,2,2,3,3,1040,5,0,352,1392,1,2,1,1,1392,0,0,1392,1,0,1,1,3,1,2,6,0,2,1,1,1957,1,2,458,2,2,0,0,0,0,0,192,0,4,4,0,0,6,2008,0,0
0.161227607,832,160,3,30,3180,1,2,0,0,0,0,0,21,2,2,3,3,7,5,2005,2005,1,1,8,8,3,0,2,2,2,1,2,3,5,0,5,0,600,600,1,0,1,0,520,600,80,1200,0,0,2,1,2,1,1,4,0,0,5,5,2005,1,2,480,2,2,0,0,166,0,0,0,0,4,4,0,0,6,2006,0,0
0.280655465,833,60,6,44,9548,1,0,1,0,0,3,0,5,2,2,0,3,7,6,2003,2003,1,1,14,14,1,223,1,2,2,1,2,3,0,483,5,0,458,941,1,0,1,0,941,888,0,1829,1,0,2,1,3,1,1,7,0,1,2,1,2003,1,2,613,2,2,0,192,39,0,0,0,0,4,4,0,0,1,2010,0,0
0.183446744,834,20,6,100,10004,1,0,0,0,0,0,0,12,2,2,0,0,6,6,1964,1964,1,1,6,10,1,180,2,2,1,2,2,3,3,196,2,345,975,1516,1,2,1,0,1516,0,0,1516,0,0,1,1,3,1,2,6,0,0,5,1,1964,1,2,472,2,2,0,0,0,0,0,152,0,4,4,0,0,2,2009,0,0
0.145882516,835,20,6,75,7875,1,0,0,0,0,0,0,12,2,2,0,0,5,6,1961,1961,1,1,14,14,1,136,2,2,1,2,2,3,3,572,5,0,572,1144,1,1,1,0,1144,0,0,1144,1,0,1,0,3,1,2,6,0,0,5,1,1961,2,2,456,2,2,0,0,0,0,0,0,0,4,2,0,0,9,2008,0,0
0.129287599,836,20,6,60,9600,1,0,0,0,0,0,0,19,2,2,0,0,4,7,1950,1995,1,1,14,6,3,0,2,2,1,1,2,3,2,442,5,0,625,1067,1,2,1,0,1067,0,0,1067,0,0,2,0,2,1,1,4,2,0,5,1,1996,2,2,436,2,2,0,290,0,0,0,0,0,4,4,0,0,2,2010,0,0
0.164699347,837,30,8,90,8100,1,2,0,0,0,0,0,17,2,2,0,0,5,6,1948,1973,1,1,14,14,3,0,2,2,0,2,2,3,3,338,5,0,1221,1559,1,1,1,0,1559,0,0,1559,1,0,1,0,2,1,2,5,2,0,5,5,1948,2,2,812,2,2,0,0,116,230,0,0,0,4,2,0,0,6,2007,4,0
0.090404111,838,160,8,21,1680,1,0,0,0,0,0,0,2,2,2,4,3,6,5,1973,1973,1,1,6,6,1,158,2,2,1,2,2,3,2,330,5,0,153,483,1,2,1,0,483,504,0,987,1,0,1,1,2,1,2,5,0,0,5,5,1973,2,1,264,2,2,0,0,0,0,0,0,0,4,4,0,0,11,2008,0,0
0.151506735,839,20,6,75,9525,1,0,0,0,0,0,0,5,2,2,0,0,5,6,1995,2006,1,1,14,14,3,0,2,2,2,1,2,3,5,0,5,0,1099,1099,1,0,1,0,1099,0,0,1099,0,0,1,1,3,1,1,6,0,0,5,1,1999,2,1,352,2,2,0,278,0,0,0,0,0,4,4,0,0,6,2008,0,0
0.132759339,840,50,6,70,11767,1,0,0,0,0,0,0,7,2,2,0,1,5,6,1946,1995,1,1,8,8,3,0,2,2,1,2,2,3,2,352,5,0,416,768,1,0,1,0,768,432,0,1200,0,0,1,0,3,1,2,6,0,0,5,5,1946,2,1,240,2,2,0,0,0,0,0,0,0,4,4,0,0,5,2008,0,0
0.145951951,841,70,5,0,12155,1,0,1,0,0,0,0,18,2,2,0,3,6,8,1925,1950,1,1,15,15,3,0,2,2,0,2,2,3,2,156,5,0,516,672,1,2,0,0,810,672,0,1482,0,0,2,0,4,1,3,7,0,0,5,5,1934,2,1,400,2,2,1,0,0,254,0,0,0,4,4,0,0,3,2008,0,0
0.170254131,842,70,8,60,10440,1,1,0,0,0,0,0,17,2,2,0,3,5,8,1904,2002,1,1,8,8,3,0,2,2,2,2,2,3,5,0,5,0,650,650,1,1,1,0,958,581,0,1539,0,0,2,0,3,1,1,8,0,1,4,5,1983,2,2,686,1,2,1,70,78,68,0,0,0,4,4,0,0,6,2008,0,0
0.194417442,843,80,6,82,9020,1,0,0,0,0,0,0,12,2,2,0,7,6,7,1966,1966,1,1,6,6,1,183,2,2,1,2,2,0,3,312,1,539,276,1127,1,2,1,0,1165,0,0,1165,1,0,1,1,3,1,2,6,0,0,5,1,1966,1,2,490,1,1,0,0,129,0,0,0,0,4,0,0,0,5,2008,0,0
0.147340647,844,90,6,80,8000,1,0,0,0,0,2,0,12,0,2,2,0,5,4,1961,1961,1,1,3,4,3,0,2,2,1,2,2,3,5,0,5,0,1800,1800,1,0,0,0,1800,0,0,1800,0,0,2,0,6,2,2,10,0,0,5,6,0,3,0,0,5,5,0,0,0,0,0,0,0,4,4,0,0,7,2007,0,0
0.165254826,845,50,8,100,12665,1,1,1,0,0,0,0,17,0,2,0,1,5,8,1915,1950,1,1,15,15,3,0,2,2,0,2,2,2,5,0,5,0,876,876,1,1,1,0,876,540,0,1416,0,0,1,1,4,1,2,7,0,1,1,5,1949,2,3,720,2,2,0,418,0,194,0,0,0,4,4,0,0,6,2008,0,0
0.189001528,846,85,6,0,16647,1,0,1,0,0,3,0,19,7,2,0,6,5,5,1975,1981,1,1,6,6,3,0,2,2,1,1,2,0,1,1390,5,0,0,1390,1,2,1,0,1701,0,0,1701,1,0,2,0,3,1,2,6,2,2,2,2,1975,0,2,611,2,2,0,0,0,0,0,0,0,4,4,0,0,1,2007,0,0
0.24732676,847,60,6,75,9317,1,0,0,0,0,0,0,20,2,2,0,3,7,5,1993,1993,1,1,6,6,1,137,1,2,2,1,2,3,1,513,5,0,227,740,1,0,1,0,1006,769,0,1775,1,0,2,1,3,1,1,7,0,1,2,1,1993,2,2,425,2,2,0,234,72,192,0,0,0,4,4,0,0,7,2009,0,0
0.136925427,848,20,6,36,15523,1,0,1,0,0,3,0,5,2,2,0,0,5,6,1972,1972,1,1,6,10,3,0,2,2,1,2,2,1,2,460,5,0,404,864,1,0,1,0,864,0,0,864,1,0,1,0,3,1,2,5,0,1,3,1,1972,2,1,338,2,2,0,0,0,0,0,0,0,4,4,0,0,8,2009,0,0
0.284821553,849,50,6,75,45600,1,0,2,1,0,0,0,4,2,2,0,1,6,8,1908,1997,1,1,15,15,3,0,2,2,0,2,2,3,5,0,5,0,907,907,1,2,1,0,1307,1051,0,2358,0,0,3,0,5,1,2,10,0,1,1,5,1908,2,2,360,3,2,0,486,40,0,0,175,0,4,4,0,0,9,2008,0,0
0.211220664,850,80,6,80,9600,1,0,0,0,0,1,0,24,1,2,0,7,6,7,1976,1994,3,1,10,10,1,360,1,1,1,2,2,3,5,0,5,0,528,528,1,0,1,0,1094,761,0,1855,0,0,2,1,3,1,2,7,0,1,2,1,1976,1,2,512,2,2,0,113,100,0,0,0,0,4,4,0,0,8,2007,0,0
0.134148035,851,120,8,36,4435,1,0,0,0,0,0,0,5,2,2,3,0,6,5,2003,2003,1,1,14,14,1,170,1,2,2,1,2,1,0,659,5,0,189,848,1,0,1,0,848,0,0,848,1,0,1,0,1,1,1,3,0,0,5,1,2003,0,2,420,2,2,0,140,0,0,0,0,0,4,4,0,0,11,2007,0,0
0.250104152,852,120,6,0,3196,1,0,0,0,0,0,0,0,2,2,3,0,8,5,2003,2003,1,1,14,14,1,40,1,2,2,1,2,0,5,0,5,0,1273,1273,1,0,1,0,1456,0,0,1456,0,0,2,0,2,1,1,7,0,1,2,1,2003,0,2,400,2,2,0,143,20,0,0,0,0,4,4,0,0,5,2006,0,0
0.179280655,853,75,6,53,7128,1,0,0,0,0,0,0,6,2,2,0,5,7,5,1941,1950,1,1,8,8,3,0,2,1,1,2,2,3,3,364,5,0,554,918,1,1,1,0,918,728,0,1646,0,0,2,0,4,1,2,7,0,2,1,5,1941,2,1,240,2,2,0,0,0,0,0,126,0,4,1,0,0,8,2007,0,0
0.170948479,854,80,6,0,12095,1,0,1,0,0,2,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,1,115,2,1,1,2,2,0,3,564,5,0,563,1127,1,2,1,0,1445,0,0,1445,0,0,1,1,3,1,2,7,0,1,3,1,1964,1,2,645,2,2,0,180,0,0,0,0,0,4,1,0,0,8,2009,0,0
0.187612832,855,20,6,102,17920,1,0,0,0,0,0,0,19,2,2,0,0,5,4,1955,1974,3,1,15,10,3,0,2,2,1,2,2,2,1,306,3,1085,372,1763,1,2,1,0,1779,0,0,1779,1,0,1,1,3,1,2,6,0,1,1,1,1955,2,2,454,2,2,0,0,418,0,0,312,0,4,4,0,0,7,2006,0,1
0.127898903,856,20,6,0,6897,1,0,1,0,0,2,0,19,2,2,0,0,5,8,1962,2010,1,1,6,6,3,0,2,1,1,2,2,3,1,659,5,0,381,1040,1,0,1,0,1040,0,0,1040,1,0,1,1,3,1,2,6,0,0,5,5,1962,2,1,260,2,2,0,0,104,0,0,0,0,4,4,0,0,4,2010,0,0
0.155672823,857,80,6,0,10970,1,0,1,3,0,0,1,5,2,2,0,7,6,6,1978,1978,1,1,10,6,3,0,2,2,1,1,1,0,0,505,4,435,0,940,1,2,1,0,1026,0,0,1026,1,0,1,0,3,1,2,5,0,0,5,5,1981,2,2,576,2,3,0,0,0,34,0,0,0,4,1,0,0,10,2008,0,0
0.193167616,858,60,6,65,8125,1,0,0,0,0,0,0,8,2,2,0,3,6,5,1994,1995,1,1,6,6,3,0,2,2,2,1,2,3,5,0,5,0,702,702,1,1,1,0,702,779,0,1481,0,0,2,1,3,1,2,6,0,1,2,1,1994,0,2,343,2,2,0,0,36,0,0,0,0,4,4,0,0,3,2009,0,0
0.162616303,859,20,6,80,10400,1,0,0,0,0,0,0,16,2,2,0,0,7,5,1976,1976,1,1,6,6,1,189,2,2,1,1,2,3,5,0,5,0,1090,1090,1,2,1,0,1370,0,0,1370,0,0,2,0,3,1,2,6,0,1,2,1,1976,1,2,479,2,2,0,0,0,0,0,0,0,4,1,0,0,6,2009,0,4
0.298708513,860,60,6,0,11029,1,0,1,0,0,2,0,16,5,2,0,3,6,7,1968,1984,1,1,6,6,1,220,2,2,1,2,2,2,2,619,5,0,435,1054,1,2,1,0,1512,1142,0,2654,1,0,2,1,4,1,1,9,0,1,1,1,1968,2,2,619,2,2,0,0,65,0,0,222,0,4,4,0,0,8,2006,0,0
0.215317317,861,50,6,55,7642,1,0,0,0,0,2,0,6,2,2,0,1,7,8,1918,1998,1,1,15,15,3,0,1,2,0,2,2,3,5,0,5,0,912,912,1,1,1,0,912,514,0,1426,0,0,1,1,3,1,1,7,0,1,1,5,1925,2,1,216,2,2,0,0,240,0,0,0,0,4,0,0,0,6,2007,0,0
0.134148035,862,190,6,75,11625,1,0,0,0,0,0,0,19,2,2,1,0,5,4,1965,1965,3,1,10,6,3,0,2,2,2,2,2,2,2,841,5,0,198,1039,1,0,1,0,1039,0,0,1039,1,0,1,1,3,1,2,6,0,0,5,1,1965,2,2,504,2,2,0,0,0,0,0,0,0,4,4,0,0,4,2010,0,0
0.162616303,863,20,6,81,9672,1,0,0,0,0,2,0,20,2,2,0,0,6,5,1984,1985,3,1,6,10,3,0,2,2,2,1,2,3,0,338,5,0,702,1040,1,2,1,0,1097,0,0,1097,0,0,2,0,3,1,2,6,0,0,5,1,1986,2,2,480,2,2,0,0,0,0,0,0,0,4,0,0,0,5,2010,0,0
0.135536731,864,20,6,70,7931,1,0,0,0,0,0,0,12,2,2,0,0,5,5,1959,1959,3,1,3,10,3,0,2,2,1,2,2,3,2,1148,5,0,0,1148,1,2,1,0,1148,0,0,1148,1,0,1,0,3,1,2,6,0,0,5,1,1959,2,1,672,2,2,0,0,0,0,0,0,0,4,0,0,0,7,2009,0,0
0.299513956,865,20,3,72,8640,1,0,0,0,0,0,0,21,2,2,0,0,7,5,2007,2008,1,1,14,14,3,0,1,2,2,0,2,3,5,0,5,0,1372,1372,1,0,1,0,1372,0,0,1372,0,0,2,0,3,1,1,6,0,0,5,1,2008,0,2,529,2,2,0,0,140,0,0,0,0,4,4,0,0,5,2008,3,5
0.157755867,866,20,6,0,8750,1,0,1,0,0,0,0,12,2,2,0,0,5,6,1970,1970,1,1,8,8,1,76,2,2,1,2,2,3,2,828,5,0,174,1002,1,2,1,0,1002,0,0,1002,1,0,1,0,3,1,2,5,0,0,5,5,1973,2,2,902,2,2,0,0,0,0,0,0,0,4,1,0,0,8,2009,0,0
0.297180947,867,20,6,67,10656,1,0,1,2,0,0,0,23,2,2,0,0,8,5,2006,2007,1,1,14,14,4,274,1,2,2,1,2,1,5,0,5,0,1638,1638,1,0,1,0,1646,0,0,1646,0,0,2,0,3,1,1,6,0,1,1,1,2007,1,3,870,2,2,0,192,80,0,0,0,0,4,4,0,0,11,2007,3,5
0.130676295,868,20,6,85,6970,1,0,0,0,0,2,0,19,1,2,0,0,4,5,1961,1961,1,1,14,14,3,0,2,2,1,2,2,3,1,932,5,0,108,1040,1,2,1,0,1120,0,0,1120,1,0,1,1,3,1,3,5,0,0,5,1,1961,1,2,544,2,2,0,168,0,0,0,0,0,4,4,3,400,5,2007,0,0
0.186224136,869,60,6,0,14762,1,0,2,0,0,2,0,8,1,2,0,3,5,6,1948,1950,1,1,10,10,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,1,1,0,1547,720,53,2320,0,0,2,0,2,1,2,7,0,1,2,1,1979,2,2,672,2,2,1,120,144,0,0,0,0,4,4,0,0,5,2006,0,0
