BEDROOMS,BATHROOMS,SQFT_LIVING,SQFT_LOT,FLOORS,WATERFRONT,VIEW,CONDITION,GRADE,SQFT_ABOVE,SQFT_BASEMENT,YR_BUILT,YR_RENOVATED,ZIPCODE,LAT,LONG,SQFT_LIVING15,SQFT_LOT15,PRICE
0.0909091,0.233333,0.215577,0.00816857,0,0,0,0.5,0.636364,0.285978,0,0.721739,0,0.111111,0.251732,0.144516,0.389145,0.00843261,0.275
0.121212,0.333333,0.300417,0.00509559,0.4,0,0,0.5,0.636364,0.398524,0,0.782609,0,0.111111,0.246743,0.144516,0.441881,0.00933204,0.3
0.0909091,0.233333,0.168289,0.00331952,0,0,0,1,0.545455,0.103321,0.238971,0.347826,0,1,0.790575,0.0971738,0.285871,0.0061444,0.7
0.0909091,0.233333,0.248957,0.00368843,0,0,0,0.5,0.545455,0.182657,0.294118,0.434783,0,0.575758,0.856364,0.18189,0.281477,0.00645455,0.52
0.0909091,0.333333,0.344923,0.0236298,0.4,0,0,0.5,0.727273,0.457565,0,0.756522,0,0.262626,0.793956,0.396179,0.57372,0.0399564,0.715
0.0909091,0.333333,0.289291,0.00230428,0.4,0,0,0.5,0.636364,0.383764,0,0.921739,0,0.186869,0.314625,0.431893,0.433092,0.00424675,0.404
0.0909091,0.266667,0.376912,0.0129407,0.4,0,0,0.5,0.545455,0.309963,0.378676,0.852174,0,0.050505,0.971529,0.253324,0.413316,0.0153627,0.4905
0.121212,0.233333,0.175243,0.00331952,0,0,0,1,0.545455,0.232472,0,0.382609,0,1,0.805535,0.0996642,0.252911,0.0061444,0.5578
0.121212,0.3,0.278164,0.00568196,0,0,0.5,0.75,0.636364,0.232472,0.272059,0.513043,0,0.833333,0.462445,0.146176,0.422105,0.0106243,0.571
0.121212,0.333333,0.315716,0.00212013,0.4,0,0,0.5,0.727273,0.418819,0,0.921739,0,0.186869,0.317515,0.408637,0.57372,0.00489921,0.41
0.0909091,0.2,0.132128,0.00302028,0,0,0,0.75,0.545455,0.175277,0,0.617391,0,0.590909,0.600773,0.194348,0.279279,0.00567228,0.225
0.121212,0.333333,0.319889,0.00240968,0.4,0,0,0.5,0.727273,0.424354,0,0.904348,0,0.257576,0.882743,0.324751,0.496814,0.00526909,0.7
0.0909091,0.133333,0.150209,0.00180514,0.2,0,0,0.5,0.545455,0.199262,0,0.0434783,0.985112,0.515152,0.85218,0.142025,0.261701,0.00442135,0.5
0.0606061,0.266667,0.148818,0.000811708,0,0,0,0.75,0.545455,0.0719557,0.25,0.217391,0,0.535354,0.831269,0.102154,0.228741,0.0049957,0.5365
0.0909091,0.333333,0.246175,0.0148567,0,0,0,0.75,0.636364,0.241697,0.169118,0.695652,0,0.106061,0.0451971,0.465116,0.362777,0.0236678,0.33
0.0909091,0.233333,0.115438,0.00889851,0,0,0,1,0.545455,0.153137,0,0.66087,0,0.207071,0.337782,0.337209,0.288069,0.00898169,0.24995
0.121212,0.233333,0.18637,0.00477939,0.2,0,0,1,0.545455,0.247232,0,0.373913,0,0.944444,0.479172,0.191857,0.217754,0.00891277,0.249
0.0909091,0.233333,0.180807,0.00424935,0.2,0,0,1,0.454545,0.239852,0,0.0782609,0,0.156566,0.355478,0.236709,0.156229,0.0061444,0.249
0.121212,0.233333,0.30459,0.0052549,0,0,0,0.5,0.545455,0.202952,0.400735,0.434783,0,0.0151515,0.688596,0.269102,0.448473,0.0098145,0.78
0.0909091,0.233333,0.228095,0.00405248,0,0,0,0.5,0.545455,0.151292,0.301471,0.652174,0,0.358586,0.93148,0.286541,0.323226,0.00830051,0.4345
0.121212,0.266667,0.305981,0.205236,0,0,0,0.5,0.636364,0.405904,0,0.886957,0,0.106061,0.18755,0.490032,0.332015,0.147863,0.59
0.0606061,0.133333,0.0987483,0.00210802,0,0,0,0.5,0.454545,0.130996,0,0.0869565,0,0.535354,0.83368,0.102154,0.239728,0.0049957,0.4172
0.121212,0.3,0.255911,0.00689346,0.4,0,0,0.5,0.727273,0.339483,0,0.66087,0,0.368687,0.77996,0.382891,0.481433,0.0129217,0.64999
0.0606061,0.133333,0.107093,0.00185845,0,0,0,0.75,0.545455,0.123616,0.0367647,0.226087,0,0.535354,0.830305,0.102991,0.257306,0.00354948,0.506
0.0909091,0.333333,0.200278,0.00211044,0.4,0,0,0.5,0.545455,0.265683,0,0.86087,0,0.742424,0.443626,0.158634,0.292463,0.00559647,0.348
0.121212,0.333333,0.350487,0.00340796,0.4,0,0,0.5,0.727273,0.464945,0,0.852174,0,0.151515,0.399871,0.258304,0.529774,0.00635116,0.301
0.0606061,0.133333,0.0820584,0.00210802,0,0,0,0.5,0.545455,0.108856,0,0.347826,0,0.585859,0.850732,0.110462,0.165019,0.003847,0.42755
0.0909091,0.133333,0.104312,0.00375567,0.2,0,0,0.5,0.545455,0.138376,0,0.443478,0,0.777778,0.946599,0.186877,0.325423,0.0123554,0.361
0.0606061,0.333333,0.214186,0.00459585,0,0,0,1,0.545455,0.118081,0.330882,0.4,0,0.626263,0.876791,0.177739,0.189189,0.00724715,0.46
0.121212,0.466667,0.210014,0.00356183,0.4,0,0.5,0.5,0.636364,0.278598,0,0.730435,0.998015,0.560606,0.754545,0.18189,0.285871,0.00469244,0.958
0.151515,0.233333,0.301808,0.00383199,0.2,0,0,1,0.545455,0.193727,0.411765,0.0956522,0,0.540404,0.625059,0.164451,0.222149,0.00476596,0.445
0.0909091,0.333333,0.191933,0.00184452,0.4,0,0,0.5,0.545455,0.254613,0,0.86087,0,0.358586,0.975389,0.297339,0.244122,0.0035828,0.373
0.121212,0.3,0.329624,0.00450498,0,0,0,0.75,0.636364,0.269373,0.334559,0.669565,0,0.050505,0.93164,0.265782,0.32762,0.00872897,0.525
0.0909091,0.333333,0.35605,0.00731325,0.4,0,0,0.5,0.727273,0.472325,0,0.843478,0,0.111111,0.207339,0.144516,0.538563,0.0100902,0.364988
0.0606061,0.133333,0.0737135,0.00475516,0,0,0,0.75,0.545455,0.097786,0,0.356522,0,0.888889,0.916361,0.131227,0.222149,0.00886682,0.324
0.121212,0.4,0.286509,0.00309358,0,0,0,1,0.636364,0.221402,0.316176,0.521739,0,0.590909,0.636159,0.208472,0.356185,0.00571593,0.625
0.0909091,0.233333,0.165508,0.00442805,0,0,0,0.5,0.545455,0.219557,0,0.695652,0,0.106061,0.0656297,0.432723,0.160624,0.00792833,0.2375
0.181818,0.3,0.367177,0.00934616,0,0,0,0.75,0.636364,0.265683,0.441176,0.565217,0,0.166667,0.905421,0.27741,0.292463,0.00907358,0.4293
0.0909091,0.133333,0.133519,0.00347096,0,0,0,0.25,0.545455,0.136531,0.0808824,0.426087,0,0.540404,0.600454,0.162791,0.160624,0.00643157,0.155
0.121212,0.366667,0.343533,0.00462795,0.2,0,0.5,0.75,0.636364,0.274908,0.360294,0.347826,0,0.888889,0.915073,0.127907,0.509998,0.00862559,0.614
0.0909091,0.333333,0.290682,0.00170338,0.4,0,0,0.5,0.727273,0.385609,0,0.991304,0,0.166667,0.906384,0.265782,0.481433,0.0042858,0.65
0.0909091,0.266667,0.200278,0.0070867,0,0,0,0.75,0.545455,0.265683,0,0.747826,0,0.0151515,0.686185,0.274083,0.455065,0.0148676,0.625
0.0909091,0.3,0.191933,0.00357031,0,0,0,0.75,0.636364,0.254613,0,0.530435,0,0.585859,0.862476,0.110462,0.380356,0.0073333,0.5871
0.121212,0.333333,0.258693,0.0224898,0.4,0,0,0.5,0.636364,0.343173,0,0.791304,0,0.207071,0.250603,0.362125,0.441881,0.0477193,0.38
0.0606061,0.133333,0.0890125,0.00317414,0,0,0,0.5,0.454545,0.0811808,0.0735294,0.147826,0,0.590909,0.64967,0.210132,0.345199,0.00586871,0.4795
0.030303,0.133333,0.0458971,0.0011267,0,0,0,0.5,0.454545,0.0608856,0,0,0,0.575758,0.834324,0.1603,0.127664,0.00335306,0.382888
0.121212,0.566667,0.232267,0.00184452,0.4,0,0,0.5,0.545455,0.308118,0,0.347826,0.994045,0.580808,0.690044,0.112122,0.334212,0.00585722,0.54
0.121212,0.366667,0.314325,0.00491387,0,0,0,0.5,0.636364,0.260148,0.3125,0.626087,0,0.161616,0.79106,0.267442,0.472643,0.0102039,0.691
0.0909091,0.266667,0.236439,0.00210196,0,0,0,1,0.545455,0.154982,0.316176,0.104348,0,0.515152,0.806338,0.154483,0.288069,0.003847,0.7605
0.121212,0.333333,0.453407,0.0063289,0.4,0,0,0.5,0.727273,0.601476,0,0.921739,0,0.323232,0.622807,0.525746,0.692375,0.00911149,0.685
0.0909091,0.133333,0.0792768,0.0200771,0,0,0,0.75,0.454545,0.105166,0,0.478261,0,0,0.22374,0.202655,0.195781,0.0202585,0.199129
0.0909091,0.4,0.242142,0.00435052,0.4,0,0,0.5,0.727273,0.321218,0,0.765217,0,0.111111,0.241117,0.142025,0.437486,0.00809719,0.335
0.0909091,0.266667,0.180807,0.0214848,0,0,0,0.75,0.636364,0.239852,0,0.643478,0,0.287879,0.451345,0.34302,0.523182,0.0265786,0.3051
0.121212,0.3,0.378303,0.0070764,0,0,0,0.75,0.727273,0.501845,0,0.513043,0,0.020202,0.776579,0.286541,0.457262,0.0109035,0.83
0.0909091,0.333333,0.32267,0.0048224,0.4,0,0,0.5,0.818182,0.428044,0,0.808696,0,0.0252525,0.63954,0.335549,0.602285,0.0107484,0.81
0.0909091,0.3,0.159944,0.0091717,0,0,0,0.5,0.636364,0.164207,0.0955882,0.765217,0,0.368687,0.750526,0.399499,0.228741,0.0152915,0.5
0.0909091,0.233333,0.226704,0.0029591,0,0,0.5,0.75,0.545455,0.123616,0.352941,0.408696,0,0.631313,0.647259,0.115449,0.173808,0.00546092,0.49
0.0606061,0.233333,0.191933,0.00222917,0.4,0,0,0.5,0.545455,0.254613,0,0.104348,0,0.580808,0.692137,0.109632,0.206768,0.00255471,0.49
0.121212,0.233333,0.15299,0.00614233,0,0,0,0.75,0.545455,0.136531,0.132353,0.521739,0,0.99495,0.413223,0.162791,0.307844,0.0129907,0.272
0.0909091,0.3,0.257302,0.00404643,0.4,0,0,0.75,0.545455,0.341328,0,0.686957,0,0.151515,0.378641,0.272423,0.32762,0.00781576,0.28
0.0909091,0.133333,0.133519,0.00342856,0.2,0,0,0.5,0.545455,0.177122,0,0.478261,0,0.777778,0.951422,0.159464,0.239728,0.00635116,0.233
0.0909091,0.133333,0.109875,0.00331952,0,0,0,0.75,0.545455,0.145756,0,0.452174,0,0.666667,0.968314,0.156974,0.176005,0.00753433,0.275
0.0909091,0.433333,0.343533,0.00357394,0.4,0,0.5,0.5,0.727273,0.335793,0.238971,0.791304,0,0.151515,0.375745,0.247506,0.358383,0.00812591,0.375
0.0909091,0.366667,0.262865,0.00192811,0.4,0,0,0.5,0.636364,0.348708,0,0.904348,0,0.050505,0.997429,0.290698,0.39354,0.0038045,0.445
0.0909091,0.333333,0.13491,0.00036648,0.8,0,0,0.5,0.636364,0.178967,0,0.886957,0,0.535354,0.827894,0.114619,0.211162,0.000688072,0.4375
0.121212,0.133333,0.183588,0.00331952,0.2,0,0,0.75,0.545455,0.225092,0.0367647,0.0434783,0,0.590909,0.595466,0.210132,0.226544,0.0061444,0.42625
0.0909091,0.2,0.300417,0.0072551,0,0,0,0.75,0.545455,0.398524,0,0.582609,0,0.323232,0.604473,0.568937,0.255109,0.012692,0.358
0.0606061,0.133333,0.093185,0.00469822,0,0,0,0.5,0.363636,0.123616,0,0.33913,0,0.131313,0.605277,0.403656,0.268293,0.0061444,0.305
0.0606061,0.233333,0.146036,0.00251024,0,0,0,0.5,0.636364,0.193727,0,0.904348,0,0.262626,0.904458,0.402826,0.208965,0.00411809,0.415
0.333333,0.4,0.376912,0.00268954,0.4,0,0,0.5,0.545455,0.389299,0.220588,0.156522,0.99206,0.530303,0.643559,0.129567,0.224346,0.00494975,0.52
0.121212,0.466667,0.388039,0.00330377,0.4,0,0,0.5,0.727273,0.51476,0,0.895652,0,0.373737,0.715459,0.452658,0.560536,0.0054839,0.733
0.0909091,0.133333,0.116829,0.00462734,0,0,0,0.75,0.545455,0.154982,0,0.469565,0,0.666667,0.933407,0.154483,0.257306,0.00862789,0.4115
0.0909091,0.233333,0.276773,0.00978351,0.2,0,0,0.75,0.454545,0.271218,0.191176,0.0782609,0,0.166667,0.890621,0.249167,0.318831,0.00999369,0.54
0.0909091,0.2,0.231154,0.00490236,0,0,0,0.75,0.545455,0.251292,0.110294,0.521739,0,0.156566,0.346789,0.190197,0.219952,0.00925967,0.2705
0.0606061,0.2,0.137691,0.000445834,0.4,0,0,0.5,0.636364,0.167897,0.0294118,0.852174,0,0.535354,0.83352,0.1196,0.217754,0.000694964,0.42225
0.151515,0.433333,0.472879,0.00716787,0.4,0,0,1,0.727273,0.627306,0,0.669565,0,0.777778,0.983274,0.188537,0.415513,0.00968469,0.655
0.0909091,0.333333,0.365786,0.102329,0.6,0,0,0.5,0.727273,0.48524,0,0.782609,0,0.106061,0.150072,0.451828,0.430894,0.37384,0.55
0.0606061,0.3,0.130737,0.000247753,0.4,0,0,0.5,0.636364,0.134686,0.0772059,0.904348,0,0.611111,0.745053,0.181059,0.191387,0.000825916,0.46
0.121212,0.2,0.179416,0.00344067,0,0,0,0.5,0.454545,0.0922509,0.290441,0.382609,0,0.893939,0.54882,0.231728,0.202373,0.0067176,0.159075
0.0606061,0.133333,0.129346,0.00210802,0.2,0,0,0.75,0.454545,0.171587,0,0.0695652,0,0.515152,0.843172,0.137045,0.259503,0.003847,0.47
0.0606061,0.133333,0.10153,0.00448257,0,0,0,0.5,0.454545,0.134686,0,0.33913,0,0.540404,0.64324,0.173588,0.248517,0.00717823,0.235
0.0606061,0.2,0.16968,0.00564743,0,0,0,0.75,0.545455,0.225092,0,0.530435,0,0.944444,0.460028,0.206812,0.261701,0.0100132,0.30995
0.121212,0.233333,0.214186,0.00550023,0,0,0,0.75,0.545455,0.132841,0.301471,0.573913,0,0.0252525,0.670581,0.327242,0.332015,0.0120028,0.433
0.0909091,0.333333,0.342142,0.00574253,0,0,0.75,0.5,0.636364,0.250923,0.404412,0.582609,0,0.0252525,0.65707,0.303986,0.459459,0.0107392,0.895
0.0909091,0.2,0.218359,0.0366117,0,0,0,0.75,0.545455,0.156827,0.264706,0.582609,0,0.207071,0.359822,0.346347,0.389145,0.0943232,0.291
0.0909091,0.333333,0.337969,0.00763491,0.4,0,0,0.5,0.727273,0.448339,0,0.765217,0,0.257576,0.774008,0.352988,0.518787,0.0178611,0.835
0.0606061,0.133333,0.148818,0.00271377,0,0,0,0.5,0.545455,0.167897,0.0588235,0.313043,0,1,0.774168,0.105481,0.250714,0.003847,0.64
0.0909091,0.3,0.285118,0.00833455,0,0,0,0.5,0.636364,0.193727,0.367647,0.565217,0,0.0252525,0.668489,0.328072,0.4265,0.0148745,0.438
0.121212,0.333333,0.32128,0.00570316,0.4,0,0,0.5,0.636364,0.426199,0,0.913043,0,0.292929,0.531769,0.313123,0.534168,0.00800529,0.54
0.121212,0.333333,0.250348,0.00418817,0,0,0,0.5,0.545455,0.147601,0.367647,0.808696,0,0.732323,0.547372,0.141195,0.189189,0.00890587,0.325
0.121212,0.233333,0.273992,0.00404643,0.2,0,0,1,0.545455,0.197417,0.330882,0.208696,0,0.277778,0.573106,0.276579,0.222149,0.00782724,0.38
0.0606061,0.133333,0.15299,0.0030433,0,0,0,0.5,0.545455,0.118081,0.169118,0.408696,0,0.525253,0.826286,0.209302,0.288069,0.00637414,0.51
0.121212,0.333333,0.279555,0.00435354,0.4,0,0,0.5,0.636364,0.370849,0,0.904348,0,0.186869,0.311729,0.394519,0.422105,0.0061846,0.38
0.121212,0.333333,0.350487,0.00562138,0,0,0,0.75,0.636364,0.261993,0.404412,0.634783,0,0.0252525,0.659162,0.307306,0.527576,0.0105095,0.825
0.121212,0.433333,0.524339,0.0316124,0.4,0,0,0.75,0.727273,0.695572,0,0.834783,0,0.383838,0.974106,0.397009,0.593496,0.0575545,0.88
0.0909091,0.133333,0.139082,0.00354971,0.2,0,0,0.5,0.545455,0.184502,0,0.26087,0,0.575758,0.867299,0.166111,0.27049,0.0065809,0.79
0.0606061,0.2,0.0598053,0.00231761,0,0,0,0.75,0.454545,0.0793358,0,0.365217,0,0.530303,0.589673,0.139535,0.0859152,0.00424445,0.287
0.0909091,0.4,0.255911,0.00271377,0.2,0,0,0.5,0.545455,0.236162,0.205882,0.113043,0,0.590909,0.626029,0.195184,0.272248,0.00442135,0.509
0.0909091,0.3,0.20306,0.00477333,0,0,0,0.5,0.545455,0.195572,0.147059,0.565217,0,0.944444,0.484479,0.205145,0.356185,0.00971686,0.27
0.0909091,0.266667,0.093185,0.00536697,0,0,0,0.5,0.454545,0.123616,0,0.426087,0,0.732323,0.529676,0.146176,0.233136,0.00986619,0.21
0.0909091,0.133333,0.178025,0.00680381,0.2,0,0,1,0.636364,0.236162,0,0.26087,0,0.666667,0.985525,0.142025,0.353988,0.00877607,0.415
0.0909091,0.333333,0.386648,0.00840785,0,0,0.75,1,0.727273,0.263838,0.496324,0.73913,0,0.99495,0.346955,0.164451,0.356185,0.0201712,0.55
0.0909091,0.133333,0.21975,0.00270408,0,0,0,0.5,0.545455,0.153137,0.275735,0.478261,0,0.580808,0.677497,0.106311,0.274885,0.00585722,0.49995
0.0909091,0.2,0.173853,0.002738,0.4,0,0,0.5,0.636364,0.230627,0,0.0608696,0,0.611111,0.73653,0.18272,0.261701,0.00338752,0.659
0.0606061,0.2,0.159944,0.0130606,0.4,0,0,0.5,0.545455,0.212177,0,0.782609,0,0.0909091,0.987452,0.517439,0.228741,0.0217024,0.265
0.121212,0.5,0.350487,0.00625137,0.4,0,0.5,0.75,0.636364,0.328413,0.272059,0.817391,0,0.222222,0.531124,0.593853,0.433092,0.0121728,0.492
0.121212,0.333333,0.300417,0.0043493,0,0,0,0.5,0.636364,0.177122,0.441176,0.504348,0,0.19697,0.671066,0.254984,0.45067,0.0084418,0.715
0.0606061,0.133333,0.144645,0.0168096,0.2,0,0,0.5,0.454545,0.191882,0,0.217391,0,0.843434,0.525173,0.203485,0.178203,0.00720809,0.175
0.121212,0.466667,0.394993,0.0313792,0.4,0,0,0.5,0.727273,0.394834,0.257353,0.965217,0,0.020202,0.703396,0.299005,0.615469,0.00593763,0.975
0.030303,0.133333,0.0611961,0.0027168,0,0,0,0.75,0.363636,0.0811808,0,0.391304,0,0.585859,0.873895,0.128737,0.27049,0.00576188,0.30695
0.121212,0.266667,0.30459,0.00191418,0.2,0,0,0.75,0.545455,0.217712,0.371324,0.13913,0,0.580808,0.663826,0.105481,0.241925,0.00585722,0.63
0.0909091,0.133333,0.1363,0.00501079,0,0,0,1,0.545455,0.180812,0,0.6,0,0.277778,0.60994,0.286541,0.30345,0.00935157,0.3675
0.0909091,0.433333,0.269819,0.00299242,0,0,0.25,0.75,0.636364,0.210332,0.294118,0.669565,0,0.681818,0.601736,0.108802,0.367172,0.00568492,0.69995
0.0909091,0.4,0.360223,0.00195658,0.4,0,0,0.5,0.727273,0.356089,0.242647,0.0782609,0.988089,0.611111,0.739267,0.190197,0.332015,0.003847,1
0.121212,0.333333,0.298192,0.00235032,0.4,0,0,0.5,0.636364,0.395572,0,0.930435,0,0,0.211517,0.196014,0.447154,0.00430648,0.285
0.0606061,0.2,0.115438,0.000479756,0.4,0,0,0.5,0.545455,0.130996,0.0441176,0.904348,0,0.530303,0.608173,0.128737,0.255109,0.000761588,0.215
0.0909091,0.133333,0.158554,0.00428812,0.2,0,0,0.75,0.454545,0.132841,0.154412,0.26087,0,0.843434,0.518576,0.210963,0.195781,0.0111068,0.235
0.0909091,0.266667,0.176634,0.0012533,0,0,0,0.5,0.545455,0.0922509,0.283088,0.2,0.993052,0.515152,0.80875,0.145346,0.230938,0.00372409,0.604
0.0909091,0.233333,0.196106,0.00477333,0,0,0,0.5,0.636364,0.215867,0.0882353,0.408696,0,1,0.800227,0.086376,0.353988,0.0072931,0.75
0.121212,0.3,0.308762,0.00572012,0,0,0,0.75,0.727273,0.352399,0.113971,0.582609,0,0.020202,0.709992,0.28405,0.595693,0.0106967,0.8
0.151515,0.266667,0.32128,0.00195658,0.2,0,0,0.75,0.454545,0.204797,0.441176,0.121739,0,0.525253,0.825482,0.18272,0.285871,0.00355982,0.58
0.030303,0.133333,0.069541,0.00246541,0,0,0,0.5,0.454545,0.0922509,0,0.0956522,0,0.590909,0.662378,0.194348,0.14744,0.00452473,0.35
0.121212,0.266667,0.197497,0.0042221,0.4,0,0,0.5,0.545455,0.190037,0.143382,0.486957,0,0.833333,0.480135,0.134548,0.325423,0.00810178,0.35375
0.121212,0.266667,0.164117,0.00591881,0,0,0,0.75,0.545455,0.217712,0,0.547826,0,0.0353535,0.76516,0.330562,0.233136,0.0102809,0.465
0.0909091,0.266667,0.286509,0.00276223,0.2,0,0,0.5,0.636364,0.274908,0.209559,0.252174,0,0.590909,0.636484,0.212623,0.285871,0.00508759,0.568
0.0909091,0.2,0.119611,0.00669417,0,0,0,0.5,0.545455,0.158672,0,0.530435,0,0.843434,0.542384,0.183556,0.27049,0.0125438,0.2135
0.0909091,0.333333,0.16968,0.00597514,0,0,0,0.25,0.545455,0.136531,0.176471,0.66087,0,0.383838,0.968474,0.372093,0.239728,0.0107392,0.25
0.0606061,0.133333,0.0806676,0.00247147,0,0,0,0.75,0.545455,0.107011,0,0.365217,0,0.631313,0.597558,0.116279,0.116678,0.00453622,0.357
0.0606061,0.266667,0.137691,0.00216557,0.4,0,0,0.75,0.636364,0.182657,0,0.156522,0,0.681818,0.634067,0.104651,0.235333,0.00557005,0.425
0.0909091,0.333333,0.32128,0.00420695,0.4,0,0,0.5,0.727273,0.426199,0,0.765217,0,0.050505,0.937432,0.250827,0.496814,0.00807766,0.571
0.0909091,0.3,0.242003,0.00413729,0,0,0,0.75,0.545455,0.166052,0.308824,0.669565,0,0.257576,0.865372,0.326412,0.340804,0.00769514,0.588
0.121212,0.2,0.228095,0.00909295,0.4,0,0,0.5,0.545455,0.302583,0,0.686957,0,0.010101,0.304169,0.185216,0.259503,0.00821206,0.275
0.0909091,0.366667,0.40612,0.0093401,0.4,0,0.25,0.5,0.818182,0.538745,0,0.852174,0,0.111111,0.28921,0.139535,0.542958,0.0175613,0.565
0.0909091,0.233333,0.233658,0.00521856,0,0,0,0.75,0.545455,0.199262,0.220588,0.530435,0,0.050505,0.972174,0.252494,0.325423,0.0103372,0.46
0.121212,0.333333,0.524339,0.0055814,0,0,1,0.5,0.727273,0.343173,0.702206,0.669565,0,0.136364,0.984237,0.2201,0.51659,0.0111642,0.6035
0.0909091,0.333333,0.420862,0.00661906,0.4,0,0,0.5,0.727273,0.558303,0,0.747826,0,0.111111,0.237576,0.148672,0.571523,0.0124014,0.4906
0.121212,0.266667,0.251739,0.00732961,0,0,0,0.75,0.545455,0.333948,0,0.626087,0,0.166667,0.913625,0.287377,0.290266,0.00825801,0.5
0.121212,0.3,0.214186,0.00340191,0.4,0,0,0.5,0.545455,0.284133,0,0.782609,0,0.146465,0.339555,0.28073,0.314436,0.00805584,0.249
0.0909091,0.266667,0.172462,0.00495506,0,0,0,0.75,0.545455,0.228782,0,0.608696,0,0.272727,0.477724,0.259134,0.343002,0.00798232,0.235
0.121212,0.266667,0.166898,0.00800563,0,0,0,0.75,0.454545,0.221402,0,0.365217,0,0.626263,0.894487,0.197674,0.36058,0.00752284,0.41
0.0606061,0.133333,0.0792768,0.00334981,0,0,0,0.5,0.545455,0.105166,0,0.452174,0,0.580808,0.665593,0.098834,0.160624,0.00620183,0.37
0.151515,0.333333,0.255911,0.00399252,0,0,0,0.5,0.545455,0.191882,0.294118,0.591304,0,0.292929,0.564903,0.298169,0.316634,0.00797313,0.36
0.121212,0.333333,0.296245,0.00200201,0.4,0,0,0.5,0.636364,0.392989,0,0.895652,0,0.207071,0.342286,0.326412,0.325423,0.00413417,0.298
0.121212,0.3,0.223922,0.00404643,0,0,0,0.5,0.636364,0.199262,0.194853,0.669565,0,0.732323,0.558791,0.12209,0.358383,0.00845099,0.485
0.0909091,0.233333,0.144645,0.0052234,0,0,0,0.5,0.545455,0.191882,0,0.521739,0,0.0252525,0.640018,0.284881,0.340804,0.0111803,0.4
0.0909091,0.333333,0.258693,0.00247389,0.4,0,0,0.5,0.636364,0.343173,0,0.895652,0,0.373737,0.697119,0.415284,0.413316,0.00413762,0.58
0.0606061,0.333333,0.150209,0.000375567,0.4,0,0,0.5,0.636364,0.145756,0.106618,0.947826,0,0.666667,0.884031,0.147006,0.206768,0.000458331,0.355
0.0909091,0.333333,0.297636,0.00755798,0.4,0,0,0.5,0.727273,0.394834,0,0.8,0,0.050505,0.945955,0.269932,0.509998,0.013611,0.65
0.121212,0.133333,0.187761,0.00481392,0,0,0.5,0.75,0.454545,0.171587,0.154412,0.373913,0,0.277778,0.536432,0.274913,0.145243,0.00774798,0.26149
0.0909091,0.133333,0.100139,0.00404643,0,0,0,0.5,0.545455,0.132841,0,0.591304,0,0.166667,0.911373,0.28239,0.158427,0.00752284,0.347
0.0909091,0.133333,0.168289,0.00216859,0.2,0,0,0.5,0.545455,0.199262,0.0477941,0.226087,0,0.535354,0.825157,0.126247,0.241925,0.00396187,0.485
0.0909091,0.333333,0.201669,0.000442805,0.4,0,0,0.5,0.727273,0.164207,0.205882,0.973913,0,1,0.785108,0.111292,0.294661,0.00111883,0.601
0.0909091,0.433333,0.250348,0.0307068,0,0,0,0.5,0.636364,0.225092,0.213235,0.773913,0,0.459596,0.247388,0.348837,0.503406,0.0461421,0.38
0.0909091,0.4,0.216968,0.00729084,0.4,0,0,0.5,0.727273,0.287823,0,0.66087,0,0.368687,0.760337,0.387041,0.437486,0.0135811,0.565
0.0909091,0.333333,0.347705,0.0124319,0.4,0,0,0.5,0.727273,0.461255,0,0.808696,0,0.262626,0.831753,0.406147,0.54955,0.0389846,0.75
0.0909091,0.3,0.165508,0.00404643,0,0,0,0.5,0.545455,0.166052,0.106618,0.652174,0,0.111111,0.237736,0.1196,0.314436,0.00752284,0.291
0.0909091,0.333333,0.276773,0.0072557,0.4,0,0,0.75,0.727273,0.367159,0,0.756522,0,0.141414,0.664151,0.419435,0.424302,0.0094113,0.56
0.121212,0.3,0.401947,0.00550023,0.4,0,0,0.5,0.818182,0.53321,0,0.730435,0,0.368687,0.764682,0.393689,0.536366,0.0115881,0.725
0.0909091,0.266667,0.286509,0.126341,0,0,0,0.5,0.545455,0.380074,0,0.808696,0,0.0656566,0.799098,0.473424,0.41771,0.239432,0.539
0.151515,0.433333,0.503477,0.00397192,0.4,0,0,0.5,0.727273,0.446494,0.441176,0.869565,0,0.186869,0.354993,0.408637,0.494617,0.00738155,0.47
0.0606061,0.133333,0.0667594,0.00418817,0,0,0,0.5,0.454545,0.0885609,0,0.408696,0,0.777778,0.972658,0.165281,0.145243,0.00781346,0.26495
0.121212,0.2,0.207232,0.00453103,0.4,0,0,0.75,0.454545,0.145756,0.257353,0,0.990571,0.0454545,0.251732,0.428572,0.296858,0.00975936,0.2
0.151515,0.333333,0.279555,0.0138263,0,0,0,1,0.545455,0.162362,0.415441,0.582609,0,0.292929,0.511502,0.336379,0.413316,0.0260686,0.4535
0.0606061,0.333333,0.308762,0.0105801,0.4,0,0,0.5,0.727273,0.409594,0,0.373913,0.999504,0.257576,0.848161,0.294848,0.448473,0.0084866,0.811
0.0909091,0.433333,0.155772,0.000502775,0.8,0,0,0.5,0.636364,0.206642,0,0.913043,0,0.515152,0.871968,0.148672,0.222149,0.000691518,0.425
0.121212,0.366667,0.315716,0.0500836,0,0,0,0.5,0.636364,0.289668,0.257353,0.695652,0,0.358586,0.957374,0.33887,0.349593,0.0432842,0.562
